timestamp,value
2023-05-16T22:02:50Z,26.7
2023-05-16T22:03:12Z,24.6
2023-05-16T22:03:33Z,26.2
2023-05-16T22:03:54Z,26.2
2023-05-16T22:04:15Z,26.4
2023-05-16T22:04:36Z,26.4
2023-05-16T22:04:57Z,25.7
2023-05-16T22:05:22Z,25.7
2023-05-16T22:05:45Z,26.2
2023-05-16T22:06:09Z,26.4
2023-05-16T22:06:31Z,26.2
2023-05-16T22:06:51Z,26.2
2023-05-16T22:07:12Z,26.4
2023-05-16T22:07:33Z,26.2
2023-05-16T22:07:54Z,24.9
2023-05-16T22:08:15Z,25.7
2023-05-16T22:08:36Z,26.4
2023-05-16T22:08:58Z,25.7
2023-05-16T22:09:19Z,25.6
2023-05-16T22:09:40Z,25.8
2023-05-16T22:10:01Z,25.7
2023-05-16T22:10:23Z,26.0
2023-05-16T22:10:44Z,26.4
2023-05-16T22:11:04Z,24.9
2023-05-16T22:11:25Z,26.0
2023-05-16T22:11:49Z,24.9
2023-05-16T22:12:13Z,25.1
2023-05-16T22:12:37Z,25.7
2023-05-16T22:13:01Z,25.6
2023-05-16T22:13:25Z,25.6
2023-05-16T22:13:49Z,25.5
2023-05-16T22:14:13Z,25.6
2023-05-16T22:14:35Z,24.8
2023-05-16T22:14:56Z,25.5
2023-05-16T22:15:16Z,25.6
2023-05-16T22:15:40Z,25.6
2023-05-16T22:16:04Z,25.5
2023-05-16T22:16:27Z,26.6
2023-05-16T22:16:48Z,25.5
2023-05-16T22:17:09Z,25.5
2023-05-16T22:17:29Z,25.5
2023-05-16T22:17:50Z,26.6
2023-05-16T22:18:11Z,24.8
2023-05-16T22:18:31Z,25.5
2023-05-16T22:18:53Z,26.6
2023-05-16T22:19:14Z,25.7
2023-05-16T22:19:35Z,25.5
2023-05-16T22:19:56Z,26.0
2023-05-16T22:20:17Z,25.3
2023-05-16T22:20:37Z,25.3
2023-05-16T22:20:58Z,25.5
2023-05-16T22:21:18Z,25.5
2023-05-16T22:21:39Z,25.3
2023-05-16T22:22:00Z,26.6
2023-05-16T22:22:21Z,25.7
2023-05-16T22:22:42Z,25.7
2023-05-16T22:23:04Z,25.7
2023-05-16T22:23:27Z,25.5
2023-05-16T22:23:48Z,26.0
2023-05-16T22:24:13Z,25.4
2023-05-16T22:24:33Z,26.0
2023-05-16T22:24:54Z,25.4
2023-05-16T22:25:15Z,26.1
2023-05-16T22:25:36Z,25.7
2023-05-16T22:25:57Z,26.3
2023-05-16T22:26:18Z,25.9
2023-05-16T22:26:39Z,25.9
2023-05-16T22:26:59Z,26.1
2023-05-16T22:27:22Z,26.1
2023-05-16T22:27:47Z,25.6
2023-05-16T22:28:11Z,26.3
2023-05-16T22:28:36Z,24.1
2023-05-16T22:28:59Z,24.5
2023-05-16T22:29:23Z,25.9
2023-05-16T22:29:46Z,25.7
2023-05-16T22:30:09Z,25.4
2023-05-16T22:30:30Z,25.6
2023-05-16T22:30:50Z,24.5
2023-05-16T22:31:12Z,25.0
2023-05-16T22:31:33Z,24.5
2023-05-16T22:31:53Z,25.7
2023-05-16T22:32:14Z,24.6
2023-05-16T22:32:35Z,25.7
2023-05-16T22:32:56Z,25.4
2023-05-16T22:33:17Z,25.4
2023-05-16T22:33:38Z,25.0
2023-05-16T22:34:00Z,25.0
2023-05-16T22:34:21Z,25.1
2023-05-16T22:34:43Z,24.5
2023-05-16T22:35:03Z,25.0
2023-05-16T22:35:25Z,25.4
2023-05-16T22:35:47Z,23.9
2023-05-16T22:36:08Z,24.5
2023-05-16T22:36:29Z,25.4
2023-05-16T22:36:50Z,24.8
2023-05-16T22:37:11Z,25.1
2023-05-16T22:37:32Z,25.1
2023-05-16T22:37:55Z,24.8
2023-05-16T22:38:17Z,23.9
2023-05-16T22:38:38Z,24.8
2023-05-16T22:39:00Z,25.1
2023-05-16T22:39:22Z,24.3
2023-05-16T22:39:44Z,23.7
2023-05-16T22:40:06Z,24.2
2023-05-16T22:40:27Z,23.7
2023-05-16T22:40:48Z,22.8
2023-05-16T22:41:11Z,24.7
2023-05-16T22:41:32Z,24.7
2023-05-16T22:41:53Z,22.8
2023-05-16T22:42:15Z,25.6
2023-05-16T22:42:36Z,24.5
2023-05-16T22:42:57Z,22.8
2023-05-16T22:43:18Z,24.3
2023-05-16T22:43:39Z,26.7
2023-05-16T22:43:59Z,26.7
2023-05-16T22:44:22Z,25.2
2023-05-16T22:44:44Z,24.4
2023-05-16T22:45:04Z,26.7
2023-05-16T22:45:26Z,25.7
2023-05-16T22:45:48Z,25.8
2023-05-16T22:46:09Z,26.7
2023-05-16T22:46:31Z,24.5
2023-05-16T22:46:52Z,25.2
2023-05-16T22:47:13Z,26.7
2023-05-16T22:47:35Z,27.0
2023-05-16T22:47:57Z,26.8
2023-05-16T22:48:18Z,24.4
2023-05-16T22:48:40Z,26.1
2023-05-16T22:49:03Z,25.7
2023-05-16T22:49:25Z,26.1
2023-05-16T22:49:47Z,27.0
2023-05-16T22:50:09Z,26.1
2023-05-16T22:50:30Z,27.0
2023-05-16T22:50:51Z,26.7
2023-05-16T22:51:13Z,26.9
2023-05-16T22:51:34Z,27.0
2023-05-16T22:51:55Z,27.0
2023-05-16T22:52:16Z,26.1
2023-05-16T22:52:36Z,26.9
2023-05-16T22:52:58Z,26.6
2023-05-16T22:53:19Z,25.4
2023-05-16T22:53:41Z,27.4
2023-05-16T22:54:02Z,25.4
2023-05-16T22:54:24Z,26.7
2023-05-16T22:54:46Z,26.6
2023-05-16T22:55:07Z,25.4
2023-05-16T22:55:30Z,27.5
2023-05-16T22:55:52Z,28.2
2023-05-16T22:56:14Z,27.5
2023-05-16T22:56:36Z,28.2
2023-05-16T22:56:58Z,27.5
2023-05-16T22:57:19Z,27.5
2023-05-16T22:57:41Z,27.5
2023-05-16T22:58:02Z,27.5
2023-05-16T22:58:23Z,28.2
2023-05-16T22:58:44Z,27.5
2023-05-16T22:59:05Z,28.2
2023-05-16T22:59:27Z,27.5
2023-05-16T22:59:48Z,27.5
2023-05-16T23:00:09Z,27.5
2023-05-16T23:00:31Z,29.3
2023-05-16T23:00:53Z,28.2
2023-05-16T23:01:14Z,28.2
2023-05-16T23:01:37Z,28.3
2023-05-16T23:01:58Z,28.2
2023-05-16T23:02:21Z,28.2
2023-05-16T23:02:43Z,28.4
2023-05-16T23:03:05Z,28.3
2023-05-16T23:03:27Z,28.4
2023-05-16T23:03:48Z,29.5
2023-05-16T23:04:10Z,29.5
2023-05-16T23:04:31Z,28.3
2023-05-16T23:04:52Z,28.3
2023-05-16T23:05:14Z,29.0
2023-05-16T23:05:36Z,28.3
2023-05-16T23:05:57Z,28.4
2023-05-16T23:06:20Z,29.6
2023-05-16T23:06:41Z,29.0
2023-05-16T23:07:03Z,29.7
2023-05-16T23:07:24Z,29.7
2023-05-16T23:07:45Z,28.5
2023-05-16T23:08:07Z,29.6
2023-05-16T23:08:29Z,28.5
2023-05-16T23:08:51Z,28.8
2023-05-16T23:09:11Z,28.3
2023-05-16T23:09:34Z,29.0
2023-05-16T23:09:55Z,29.0
2023-05-16T23:10:17Z,30.0
2023-05-16T23:10:38Z,30.0
2023-05-16T23:11:04Z,30.5
2023-05-16T23:11:25Z,28.5
2023-05-16T23:11:46Z,30.0
2023-05-16T23:12:07Z,30.2
2023-05-16T23:12:30Z,29.4
2023-05-16T23:12:52Z,29.7
2023-05-16T23:13:13Z,30.2
2023-05-16T23:13:35Z,29.2
2023-05-16T23:13:56Z,30.2
2023-05-16T23:14:17Z,28.8
2023-05-16T23:14:39Z,30.4
2023-05-16T23:15:01Z,31.0
2023-05-16T23:15:22Z,29.7
2023-05-16T23:15:43Z,31.0
2023-05-16T23:16:04Z,28.8
2023-05-16T23:16:25Z,29.4
2023-05-16T23:16:46Z,31.1
2023-05-16T23:17:07Z,28.8
2023-05-16T23:17:28Z,30.2
2023-05-16T23:17:50Z,30.4
2023-05-16T23:18:11Z,30.4
2023-05-16T23:18:31Z,30.2
2023-05-16T23:18:53Z,29.6
2023-05-16T23:19:14Z,31.1
2023-05-16T23:19:36Z,31.2
2023-05-16T23:19:57Z,30.8
2023-05-16T23:20:19Z,29.9
2023-05-16T23:20:40Z,30.2
2023-05-16T23:21:01Z,29.6
2023-05-16T23:21:22Z,29.9
2023-05-16T23:21:44Z,29.8
2023-05-16T23:22:05Z,30.7
2023-05-16T23:22:26Z,30.2
2023-05-16T23:22:48Z,29.6
2023-05-16T23:23:09Z,29.3
2023-05-16T23:23:31Z,29.3
2023-05-16T23:23:53Z,30.1
2023-05-16T23:24:15Z,30.4
2023-05-16T23:24:36Z,30.7
2023-05-16T23:24:56Z,29.8
2023-05-16T23:25:18Z,29.6
2023-05-16T23:25:42Z,30.2
2023-05-16T23:26:05Z,29.3
2023-05-16T23:26:27Z,29.3
2023-05-16T23:26:50Z,28.8
2023-05-16T23:27:12Z,30.1
2023-05-16T23:27:35Z,30.8
2023-05-16T23:27:57Z,29.6
2023-05-16T23:28:19Z,29.5
2023-05-16T23:28:42Z,29.0
2023-05-16T23:29:04Z,30.5
2023-05-16T23:29:25Z,30.1
2023-05-16T23:29:47Z,29.0
2023-05-16T23:30:09Z,29.5
2023-05-16T23:30:30Z,29.0
2023-05-16T23:30:52Z,30.8
2023-05-16T23:31:14Z,27.3
2023-05-16T23:31:35Z,28.5
2023-05-16T23:31:56Z,27.3
2023-05-16T23:32:17Z,27.3
2023-05-16T23:32:39Z,28.5
2023-05-16T23:33:01Z,28.8
2023-05-16T23:33:24Z,28.0
2023-05-16T23:33:45Z,27.3
2023-05-16T23:34:07Z,28.8
2023-05-16T23:34:28Z,27.3
2023-05-16T23:34:50Z,29.9
2023-05-16T23:35:11Z,28.5
2023-05-16T23:35:31Z,28.7
2023-05-16T23:35:53Z,29.0
2023-05-16T23:36:15Z,28.8
2023-05-16T23:36:36Z,29.0
2023-05-16T23:36:57Z,28.3
2023-05-16T23:37:18Z,28.8
2023-05-16T23:37:40Z,29.0
2023-05-16T23:38:01Z,28.3
2023-05-16T23:38:22Z,27.6
2023-05-16T23:38:43Z,28.1
2023-05-16T23:39:05Z,28.0
2023-05-16T23:39:26Z,28.8
2023-05-16T23:39:48Z,27.5
2023-05-16T23:40:09Z,28.3
2023-05-16T23:40:31Z,27.6
2023-05-16T23:40:53Z,27.6
2023-05-16T23:41:15Z,27.6
2023-05-16T23:41:36Z,27.0
2023-05-16T23:41:58Z,27.0
2023-05-16T23:42:19Z,27.0
2023-05-16T23:42:40Z,27.5
2023-05-16T23:43:01Z,27.0
2023-05-16T23:43:23Z,27.5
2023-05-16T23:43:45Z,25.2
2023-05-16T23:44:06Z,27.0
2023-05-16T23:44:27Z,26.7
2023-05-16T23:44:48Z,27.0
2023-05-16T23:45:13Z,27.5
2023-05-16T23:45:35Z,26.7
2023-05-16T23:45:57Z,25.5
2023-05-16T23:46:18Z,25.2
2023-05-16T23:46:40Z,25.1
2023-05-16T23:47:02Z,25.9
2023-05-16T23:47:23Z,25.9
2023-05-16T23:47:45Z,25.5
2023-05-16T23:48:07Z,24.8
2023-05-16T23:48:29Z,25.5
2023-05-16T23:48:51Z,25.7
2023-05-16T23:49:12Z,25.9
2023-05-16T23:49:34Z,24.8
2023-05-16T23:49:55Z,25.5
2023-05-16T23:50:17Z,26.1
2023-05-16T23:50:39Z,25.7
2023-05-16T23:51:00Z,26.1
2023-05-16T23:51:22Z,24.3
2023-05-16T23:51:44Z,24.7
2023-05-16T23:52:06Z,24.9
2023-05-16T23:52:27Z,26.1
2023-05-16T23:52:49Z,24.7
2023-05-16T23:53:12Z,25.4
2023-05-16T23:53:33Z,25.7
2023-05-16T23:53:55Z,25.9
2023-05-16T23:54:17Z,26.5
2023-05-16T23:54:38Z,26.5
2023-05-16T23:55:00Z,24.7
2023-05-16T23:55:22Z,24.2
2023-05-16T23:55:44Z,24.1
2023-05-16T23:56:06Z,23.0
2023-05-16T23:56:28Z,26.5
2023-05-16T23:56:50Z,25.1
2023-05-16T23:57:12Z,25.1
2023-05-16T23:57:34Z,25.9
2023-05-16T23:57:57Z,24.1
2023-05-16T23:58:19Z,25.1
2023-05-16T23:58:42Z,24.3
2023-05-16T23:59:04Z,24.0
2023-05-16T23:59:25Z,24.1
2023-05-16T23:59:47Z,23.7
2023-05-17T00:00:08Z,23.1
2023-05-17T00:00:30Z,23.1
2023-05-17T00:00:51Z,23.7
2023-05-17T00:01:13Z,23.6
2023-05-17T00:01:35Z,23.1
2023-05-17T00:01:57Z,23.7
2023-05-17T00:02:18Z,24.0
2023-05-17T00:02:40Z,22.3
2023-05-17T00:03:02Z,24.0
2023-05-17T00:03:23Z,23.7
2023-05-17T00:03:46Z,23.7
2023-05-17T00:04:07Z,23.6
2023-05-17T00:04:29Z,22.8
2023-05-17T00:04:51Z,24.2
2023-05-17T00:05:13Z,22.8
2023-05-17T00:05:35Z,22.3
2023-05-17T00:05:58Z,22.3
2023-05-17T00:06:21Z,22.3
2023-05-17T00:06:44Z,22.6
2023-05-17T00:07:06Z,22.6
2023-05-17T00:07:28Z,23.2
2023-05-17T00:07:51Z,23.8
2023-05-17T00:08:14Z,22.8
2023-05-17T00:08:39Z,22.1
2023-05-17T00:09:02Z,23.5
2023-05-17T00:09:23Z,23.5
2023-05-17T00:09:44Z,22.1
2023-05-17T00:10:06Z,22.1
2023-05-17T00:10:30Z,23.5
2023-05-17T00:10:55Z,22.1
2023-05-17T00:11:18Z,23.5
2023-05-17T00:11:41Z,23.1
2023-05-17T00:12:05Z,24.0
2023-05-17T00:12:27Z,23.5
2023-05-17T00:12:51Z,24.1
2023-05-17T00:13:12Z,24.0
2023-05-17T00:13:34Z,23.7
2023-05-17T00:13:55Z,23.7
2023-05-17T00:14:17Z,24.3
2023-05-17T00:14:37Z,23.7
2023-05-17T00:14:58Z,24.3
2023-05-17T00:15:19Z,23.7
2023-05-17T00:15:41Z,24.7
2023-05-17T00:16:02Z,24.8
2023-05-17T00:16:24Z,24.5
2023-05-17T00:16:46Z,24.3
2023-05-17T00:17:08Z,25.6
2023-05-17T00:17:29Z,23.7
2023-05-17T00:17:51Z,27.1
2023-05-17T00:18:13Z,24.3
2023-05-17T00:18:35Z,27.4
2023-05-17T00:18:57Z,25.6
2023-05-17T00:19:18Z,26.3
2023-05-17T00:19:39Z,25.6
2023-05-17T00:20:00Z,24.5
2023-05-17T00:20:21Z,27.4
2023-05-17T00:20:41Z,25.6
2023-05-17T00:21:03Z,27.2
2023-05-17T00:21:24Z,27.1
2023-05-17T00:21:46Z,26.3
2023-05-17T00:22:08Z,29.2
2023-05-17T00:22:30Z,26.3
2023-05-17T00:22:52Z,28.3
2023-05-17T00:23:15Z,28.2
2023-05-17T00:23:38Z,28.9
2023-05-17T00:23:59Z,29.2
2023-05-17T00:24:21Z,29.3
2023-05-17T00:24:43Z,29.2
2023-05-17T00:25:04Z,28.2
2023-05-17T00:25:26Z,28.2
2023-05-17T00:25:47Z,28.2
2023-05-17T00:26:09Z,28.9
2023-05-17T00:26:31Z,28.8
2023-05-17T00:26:53Z,28.4
2023-05-17T00:27:14Z,28.3
2023-05-17T00:27:35Z,28.9
2023-05-17T00:27:56Z,28.1
2023-05-17T00:28:18Z,28.1
2023-05-17T00:28:39Z,27.2
2023-05-17T00:29:00Z,27.1
2023-05-17T00:29:21Z,28.3
2023-05-17T00:29:42Z,27.1
2023-05-17T00:30:04Z,28.4
2023-05-17T00:30:25Z,28.4
2023-05-17T00:30:47Z,28.4
2023-05-17T00:31:08Z,26.4
2023-05-17T00:31:30Z,26.6
2023-05-17T00:31:51Z,26.0
2023-05-17T00:32:12Z,26.4
2023-05-17T00:32:34Z,25.3
2023-05-17T00:32:55Z,26.4
2023-05-17T00:33:15Z,25.3
2023-05-17T00:33:37Z,26.4
2023-05-17T00:33:58Z,26.6
2023-05-17T00:34:20Z,25.3
2023-05-17T00:34:41Z,26.0
2023-05-17T00:35:04Z,24.0
2023-05-17T00:35:26Z,26.0
2023-05-17T00:35:48Z,25.3
2023-05-17T00:36:11Z,25.3
2023-05-17T00:36:33Z,25.3
2023-05-17T00:36:55Z,24.0
2023-05-17T00:37:15Z,24.0
2023-05-17T00:37:37Z,23.1
2023-05-17T00:37:58Z,23.1
2023-05-17T00:38:19Z,23.3
2023-05-17T00:38:41Z,23.3
2023-05-17T00:39:02Z,24.2
2023-05-17T00:39:23Z,24.2
2023-05-17T00:39:46Z,24.9
2023-05-17T00:40:07Z,23.3
2023-05-17T00:40:28Z,24.2
2023-05-17T00:40:50Z,23.1
2023-05-17T00:41:11Z,22.1
2023-05-17T00:41:33Z,21.9
2023-05-17T00:41:54Z,23.3
2023-05-17T00:42:16Z,23.4
2023-05-17T00:42:37Z,24.9
2023-05-17T00:42:58Z,24.2
2023-05-17T00:43:20Z,22.1
2023-05-17T00:43:42Z,21.9
2023-05-17T00:44:03Z,22.1
2023-05-17T00:44:26Z,22.4
2023-05-17T00:44:48Z,22.1
2023-05-17T00:45:09Z,23.4
2023-05-17T00:45:31Z,22.8
2023-05-17T00:45:54Z,22.2
2023-05-17T00:46:16Z,21.4
2023-05-17T00:46:38Z,22.0
2023-05-17T00:47:02Z,21.6
2023-05-17T00:47:23Z,21.6
2023-05-17T00:47:44Z,21.4
2023-05-17T00:48:06Z,21.1
2023-05-17T00:48:29Z,21.4
2023-05-17T00:48:51Z,21.1
2023-05-17T00:49:14Z,21.3
2023-05-17T00:49:36Z,22.2
2023-05-17T00:49:59Z,21.5
2023-05-17T00:50:20Z,21.1
2023-05-17T00:50:42Z,21.4
2023-05-17T00:51:03Z,21.5
2023-05-17T00:51:26Z,22.0
2023-05-17T00:51:47Z,22.8
2023-05-17T00:52:08Z,22.0
2023-05-17T00:52:29Z,22.8
2023-05-17T00:52:50Z,22.8
2023-05-17T00:53:11Z,21.3
2023-05-17T00:53:31Z,22.8
2023-05-17T00:53:52Z,21.5
2023-05-17T00:54:12Z,22.0
2023-05-17T00:54:35Z,22.8
2023-05-17T00:54:57Z,22.8
2023-05-17T00:55:19Z,21.9
2023-05-17T00:55:42Z,21.6
2023-05-17T00:56:03Z,21.6
2023-05-17T00:56:24Z,22.0
2023-05-17T00:56:45Z,22.5
2023-05-17T00:57:08Z,21.6
2023-05-17T00:57:30Z,21.9
2023-05-17T00:57:53Z,23.1
2023-05-17T00:58:14Z,23.1
2023-05-17T00:58:37Z,22.5
2023-05-17T00:58:59Z,21.6
2023-05-17T00:59:20Z,23.4
2023-05-17T00:59:41Z,23.4
2023-05-17T01:00:01Z,22.5
2023-05-17T01:00:22Z,22.0
2023-05-17T01:00:46Z,23.2
2023-05-17T01:01:06Z,22.5
2023-05-17T01:01:30Z,23.2
2023-05-17T01:01:52Z,24.1
2023-05-17T01:02:14Z,22.5
2023-05-17T01:02:36Z,22.5
2023-05-17T01:02:57Z,23.2
2023-05-17T01:03:20Z,24.3
2023-05-17T01:03:42Z,24.2
